sex,age,height,weight
M,31,1.796738826,95.6353072
F,46,1.610183532,82.95881778
F,39,1.609862623,73.86245707
F,55,1.65175809,57.01431129
F,49,1.535119744,78.28277801
F,36,1.668932715,99.99351796
F,40,1.535025948,50.5285675
M,65,1.750911268,108.6378877
M,29,1.868722526,94.30791279
F,46,1.582420854,41.86696561
female,69,1.60940686,155.3094467
F,66,1.707949518,93.72446358
M,62,1.790623895,77.73455553
M,40,1.72615765,100.7605351
F,50,1.608226465,99.11174876
M,16,1.705084273,102.1628596
M,26,1.741784076,68.7156886
M,34,1.962374683,102.9800782
F,51,1.656017316,49.31487526
F,64,1.802987174,104.3822486
M,61,1.761740528,74.34533543
M,49,1.647035713,66.61352753
M,37,1.852599368,120.1825453
M,50,1.731755441,86.85830415
F,51,1.594908871,81.44521302
female,26,1.628425411,195.1096091
female,54,1.692127747,233.2769786
F,26,1.718071901,85.24290218
M,45,1.778619012,76.98052866
M,30,1.69737809,113.2619851
F,44,1.648582338,84.99918179
F,18,1.658837224,92.76805538
F,35,1.807377119,110.7939852
F,29,1.695377457,103.5584713
F,69,1.65365857,84.58228269
M,69,1.846282761,94.98702282
F,43,1.565911719,65.43253109
F,48,1.665315443,70.66229767
F,45,1.65318421,72.24091456
F,60,1.639909048,92.35293204
M,17,1.787446583,105.6011257
M,65,1.908446219,78.66948914
M,49,1.946277923,121.8096544
M,70,1.741306,83.55475737
F,43,1.657645721,84.22382066
F,46,1.599276258,68.24054387
F,50,1.825999154,56.97961278
F,52,1.625163226,71.32689463
F,23,1.77692781,75.96013397
M,24,1.772891411,58.85850784
M,25,1.781242739,82.43275139
M,25,1.907438138,107.291063
M,30,1.589073666,62.90692306
M,68,1.76269744,67.75066272
F,62,1.764870284,88.52362332
F,24,1.683624006,91.3784694
F,69,1.613393114,77.91006907
F,23,1.80694406,134.8711287
F,18,1.581282838,73.72090796
M,35,1.67004428,69.96464118
F,44,1.675323278,82.15728694
M,70,1.680390657,83.96136744
F,45,1.593994981,61.00902601
F,62,1.710665716,80.17444481
F,28,1.612995212,83.81925816
M,51,1.821005142,84.9545836
F,42,1.710753202,89.44699249
M,58,1.600353552,69.13468534
F,22,1.674741987,45.09057762
M,42,1.784472344,95.30983306
female,62,1.569512957,158.302986
M,58,1.859114793,121.364263
F,45,1.741236276,131.1237787
F,60,1.655828197,70.38493154
M,56,1.638950343,52.32944756
F,34,1.665900662,69.36571632
F,57,1.766668032,77.64090472
M,41,1.854308038,51.7879848
M,23,1.700028525,101.0508321
M,18,1.750113853,88.23682312
female,66,1.668281481,131.6072888
M,66,1.853771205,73.59613019
F,47,1.714063561,66.86786803
female,36,1.822753683,181.6336008
M,40,1.720771979,89.66564566
M,17,1.730157643,83.55514755
M,47,1.830511696,84.45012177
M,41,1.894863579,108.4632954
F,14,1.592349318,68.08815125
male,32,1.779633899,233.6320004
F,19,1.679646098,85.38370306
F,67,1.650650477,82.22427066
M,21,1.748787786,64.14443783
F,53,1.680556213,59.47922135
M,24,1.737342968,82.68853114
M,66,1.73079604,69.15878564
F,66,1.603939281,91.34686387
F,56,1.607452595,52.93219336
M,42,1.884377082,76.05552559
M,22,1.827140363,66.83973586
F,46,1.586430031,63.14912724
F,41,1.642208125,42.96307117
F,39,1.768138894,90.93727255
F,33,1.613205097,88.41068395
F,41,1.701926304,88.18285641
M,37,1.926087715,107.9525661
M,29,1.944864491,105.6102755
M,62,1.832661601,106.4837252
M,42,1.780441453,75.52362521
M,66,1.748037709,97.73577153
M,59,1.75087068,89.81287454
F,33,1.672655541,81.08815452
M,28,1.826987934,86.25189706
F,58,1.530145861,60.42018354
M,45,1.765258687,77.53601382
F,55,1.582963359,91.00701121
M,30,1.802083323,76.15473369
M,36,1.68405473,71.95254475
M,33,1.818780178,90.27450174
F,30,1.859861759,121.8344347
F,27,1.530878984,66.18764402
F,28,1.662255006,87.4475841
M,32,1.688329418,65.72135502
F,70,1.538545908,60.25796819
M,58,1.807286083,102.6988456
F,39,1.555753937,62.45807828
F,57,1.703610271,50.35278643
male,36,1.915036965,268.8705503
male,63,1.766122752,133.0286414
M,27,1.77595136,79.08569412
M,26,1.862166127,79.78836441
M,52,1.667448497,73.62822468
F,29,1.587866388,34.85962346
F,23,1.638372909,91.09398483
F,47,1.472107019,67.11537621
F,54,1.77388055,49.34741087
F,48,1.594873928,81.35817591
F,64,1.65440463,44.58368167
M,17,1.912286386,121.4692559
F,37,1.580769329,57.40204212
F,28,1.525714449,55.53796136
F,33,1.687438621,70.6283032
F,40,1.628347427,60.05508756
F,55,1.654754215,57.49140472
F,57,1.763907887,77.00540649
female,22,1.596351787,146.5390459
male,45,1.821580306,117.7545668
F,65,1.715627821,100.8881598
M,19,1.750912289,107.0875894
F,42,1.688119304,95.42280374
F,48,1.657760235,46.98022507
F,67,1.69909252,53.37581767
M,31,1.659416267,88.46075015
male,36,1.792816341,143.3310509
M,58,1.71974846,62.84147706
F,50,1.644237719,73.34258887
M,38,1.844196368,96.04294899
M,17,1.791502185,105.489549
F,19,1.674071562,62.3484624
F,21,1.562250757,58.04107438
M,21,1.807236944,93.337036
M,58,1.824381838,105.7298473
M,69,1.747374043,46.10111807
M,33,1.761549602,89.20972594
M,43,1.816279084,105.8891765
F,59,1.718484662,48.29426784
M,52,1.953289698,77.24040417
M,30,1.888639622,80.25625792
M,25,1.729499944,71.58020762
F,50,1.595662945,80.16881107
F,14,1.584200969,75.22068657
F,34,1.596189296,102.8348453
F,47,1.592370139,56.24660609
male,58,1.656294416,185.7597969
F,29,1.61390517,71.90851958
F,50,1.532306147,71.15093822
M,50,1.701333016,59.88099304
F,62,1.572015704,47.35373299
M,43,1.890223078,122.5654783
F,29,1.534355177,78.42937017
M,43,1.823536621,94.248643
M,57,1.819163374,134.9114333
F,70,1.652791889,46.23260897
F,35,1.652762382,92.38718622
M,14,1.621417446,74.53224508
M,25,1.831232603,93.75364871
M,53,1.618201701,76.92696578
F,45,1.577298857,76.55053186
F,44,1.608620494,76.56474455
F,52,1.670874852,74.40005725
F,63,1.667462663,87.69487052
F,17,1.857312099,67.53341785
F,16,1.692508435,73.22441348
F,66,1.643076302,81.43484047
M,19,1.812766081,81.77040653
F,60,1.634596612,113.255372
M,70,1.750081871,61.93843742
female,15,1.653216312,157.5668299
F,69,1.616324505,91.23318311
M,57,1.718473346,72.30000373
M,15,1.746850421,85.21271301
F,19,1.771816805,103.3619016
F,33,1.67488489,96.2942728
M,62,1.631785761,52.83888119
M,30,1.904655427,123.7001957
M,64,1.741685902,61.09909473
M,55,1.787485519,107.2289835
M,59,1.614577205,81.2445139
M,52,1.83275759,108.3483446
M,20,1.673599015,101.2040886
M,45,1.87495714,165.2292784
M,19,1.918684106,131.0540783
F,43,1.619829102,60.75568007
F,53,1.762900746,63.982326
F,26,1.64065145,46.962809
female,62,1.65972752,207.7256621
F,24,1.543975568,64.06752817
F,59,1.591575479,60.6341308
M,28,1.8703101,129.6055896
M,68,1.814807682,60.30579884
M,26,1.962162556,87.73276278
M,43,1.990559113,115.056644
F,17,1.652392546,53.27051089
M,38,1.77748469,66.26633374
F,19,1.637960399,68.37746479
F,25,1.659222451,70.2168583
M,29,1.842102338,112.6771119
F,15,1.526371031,86.0095152
M,62,1.744909566,116.8918032
M,48,1.774885301,83.35857903
F,63,1.605690374,60.17181542
F,27,1.554858199,93.20501839
F,59,1.689052931,83.08816082
F,26,1.620478662,85.74302144
F,60,1.723258827,84.94663396
F,15,1.578035871,89.38188926
F,47,1.607158371,52.05671575
F,62,1.6223482,69.89775234
M,68,1.633896747,91.25898496
M,55,1.834545548,82.89387304
F,63,1.513547311,72.83501579
male,26,1.726360632,181.8564806
M,19,1.658960879,76.18339587
M,69,1.64498531,89.65199596
M,58,1.845258918,98.80814354
M,29,1.68972293,63.52450557
F,41,1.738665168,101.0985973
M,26,1.673421896,70.22213662
M,29,1.903691974,101.5184336
F,23,1.612275316,73.71971361
M,68,1.806286986,78.33141784
female,30,1.503591293,156.5790751
M,66,1.75072092,77.56224337
F,66,1.558696793,28.74780106
M,55,1.673818555,94.46372681
female,57,1.623140528,159.2743297
M,58,1.811335523,122.7817143
F,28,1.778853797,78.85955018
M,14,1.74866453,122.3646751
F,60,1.822046645,80.32499243
F,33,1.680877916,64.06817006
M,28,1.688394847,95.99712237
M,43,1.686344128,35.9831759
F,49,1.664678814,112.4809341
F,59,1.652708968,72.43396377
F,68,1.619993557,79.01895388
M,53,1.838300142,119.2494335
M,43,1.717695409,118.9243456
M,17,1.712823863,89.81083129
M,25,1.742941037,73.66665437
M,15,1.671359498,84.80362403
M,53,1.651971693,74.04228163
M,57,1.744314132,114.9169493
M,55,1.86619856,150.6614626
M,38,1.730941346,122.9620902
F,39,1.61573216,68.40495197
F,28,1.692954047,80.00228336
F,60,1.714660923,107.6778591
F,48,1.763688392,99.7602108
M,20,1.900380062,95.99943666
F,32,1.548775251,66.32743023
M,14,1.549057983,88.4161809
F,33,1.677022588,60.85268964
M,61,1.759862248,101.1883601
F,47,1.656704651,67.15337281
M,40,1.751205138,86.82282707
M,47,1.724116466,60.45009859
F,23,1.737476494,114.9596796
M,47,1.683683079,63.74951107
M,38,1.728631161,106.4313238
F,49,1.663694449,85.809265
M,45,1.877760334,111.3428764
M,68,1.740202237,51.46220362
F,46,1.688809568,91.76238867
M,23,1.900574142,58.83359812
M,20,1.873183602,69.61251218
M,15,1.937198161,101.5660343
F,54,1.59211214,57.7481067
M,60,1.757094603,59.81807947
F,52,1.715324186,98.266177
M,62,1.768402054,87.54332695
F,15,1.639774577,60.88133505
F,24,1.589543417,67.42678952
M,49,1.794790171,78.38063206
M,57,1.824929799,59.69333626
F,43,1.594979221,54.74350776
M,70,1.765334524,82.53197265
F,36,1.587002683,80.0079785
M,65,1.835980917,131.9422809
F,18,1.641223584,59.11312835
male,41,1.895423586,158.2156514
F,49,1.724268031,91.37269831
M,55,1.785005092,113.4553745
F,16,1.521164706,62.74313457
M,16,1.711398273,74.62762709
F,69,1.625542629,85.98481048
M,64,1.626249955,56.64912981
F,29,1.678615618,93.24855726
M,65,1.76802786,68.82891592
M,66,1.697704447,80.98474882
F,41,1.653517107,116.141592
F,34,1.696140744,85.7924213
M,54,1.749519612,87.1632089
M,20,1.627585312,89.12479533
M,49,1.737677176,106.0296985
M,18,1.697588776,98.31050194
F,66,1.5662983,44.27536815
F,51,1.623070516,65.45455216
M,34,1.794765374,97.28968221
M,47,1.877056391,128.0398503
F,46,1.601074476,86.82446904
F,43,1.593487379,63.83712846
M,32,1.786656617,103.6413
M,39,1.769178554,62.98169295
F,59,1.623406286,55.42881684
male,69,1.884842367,182.9127169
M,41,1.687284108,92.02329559
M,21,1.877454559,78.09294168
M,64,1.900041109,89.78208483
M,16,1.745702478,58.91492709
M,44,1.713939697,81.26466208
M,64,1.749171346,122.7174434
male,36,1.785451541,218.7854532
F,23,1.622781546,70.11474745
F,62,1.591515321,71.16843302
M,69,1.711205043,93.56177773
M,29,1.776063668,74.36252913
F,44,1.555266965,80.95571824
female,56,1.63727848,157.5002783
M,52,1.754397221,109.8889226
M,29,1.81971213,109.7392067
M,32,1.69567369,103.4751199
F,30,1.602611733,66.68998468
M,27,1.91603678,96.66854837
M,60,1.829431461,80.09788842
M,25,1.774426358,69.96817502
M,30,1.944734184,53.77506765
F,38,1.716622821,80.48067904
M,52,1.834038313,63.46181668
M,37,1.83285544,102.3599872
F,52,1.677357301,63.37880515
F,60,1.663045639,76.138922
F,31,1.600074778,95.4446898
F,58,1.644084898,57.59653449
F,57,1.625005312,68.91850311
F,53,1.526757404,59.46986353
M,50,1.635048131,72.27074524
F,55,1.703199626,65.74653493
F,63,1.704042418,98.7312263
F,64,1.601681298,76.42761617
M,45,1.573032608,51.81445559
F,67,1.733397053,94.47001977
M,31,1.594556121,73.4302537
F,68,1.680087328,47.37665832
F,59,1.684959248,83.83280098
F,21,1.796540487,100.7916109
F,35,1.727149649,58.38148132
M,60,1.711750011,78.60463782
female,49,1.750975201,209.3872899
M,63,1.71393488,68.72879449
F,30,1.753090421,87.77070479
M,16,1.679562252,81.1784955
F,19,1.638609065,65.45982663
M,41,1.709037415,101.0783644
F,24,1.710034154,64.03816054
M,57,1.808745532,82.51793952
F,27,1.679674844,61.68293193
F,69,1.676311468,85.51422436
M,49,1.744739917,68.53916256
F,30,1.678555645,72.89945729
F,39,1.661040335,70.40209629
M,28,1.752490599,80.52072754
F,43,1.679864185,80.11638012
M,68,1.870464421,102.6291869
M,43,1.696389602,89.60406141
M,44,1.815676718,100.1113115
F,24,1.675512656,62.2160786
F,33,1.718368268,69.76406208
M,65,1.711240102,93.39804587
M,36,1.837273561,107.1458601
F,33,1.590129517,73.8764038
M,43,1.837284256,92.02915705
M,46,1.689751435,68.59629682
F,47,1.678619526,113.4710349
F,40,1.537636049,54.24726007
M,25,1.838303379,96.03111777
F,22,1.605834072,81.72863005
M,33,1.689829075,77.0740841
F,33,1.678321851,87.30664839
M,67,1.83192265,101.7865498
F,20,1.716223353,93.31187605
M,32,1.728347277,101.6682121
M,16,1.73409247,88.32364548
F,50,1.638584294,55.50028748
F,29,1.725145031,96.9594902
F,44,1.679270727,108.1542538
M,26,1.748558217,82.27991151
F,29,1.539998512,67.65996233
M,21,1.872198039,124.7101481
F,49,1.550422023,55.35150162
F,69,1.635729101,92.5155459
M,65,1.64738897,62.53478681
F,52,1.835826767,112.1864089
F,68,1.665254431,83.80410234
F,21,1.620687164,73.78769409
F,24,1.677014544,65.0741236
M,20,1.871946069,72.92217194
F,40,1.580644937,82.04407239
male,30,1.769066524,243.7481241
M,40,1.896134891,114.6426472
M,51,1.784015863,82.5050322
F,24,1.70077766,84.09076671
F,38,1.777277266,70.7188868
F,59,1.673770909,77.83708089
M,54,1.733757351,68.38071031
M,44,1.88433672,124.4187716
M,43,1.711709859,102.6949658
F,25,1.808437696,95.29350146
M,56,1.77440433,108.391891
F,52,1.636527363,71.52970905
F,66,1.577547299,34.85779367
F,24,1.584479108,66.27252575
M,36,1.748763772,89.13845001
M,42,1.754507182,106.58435
F,45,1.610106782,73.0972912
F,32,1.646335024,71.27478754
F,61,1.565184668,24.21496478
M,30,1.841087424,98.1437203
M,27,1.732382451,85.92736325
F,17,1.564939405,42.71303803
F,19,1.698385226,82.052631
female,62,1.596280035,136.9832533
M,36,1.672422597,105.6092712
F,46,1.703801899,93.86201674
M,61,1.803331209,86.92265275
F,17,1.627359402,61.59788815
F,51,1.648394286,78.64027992
M,51,1.854808322,87.55940886
M,51,1.721847685,99.68661335
M,63,1.845034384,95.60639343
F,17,1.560475436,56.68808466
F,18,1.580553453,77.31538875
F,68,1.643065795,74.16825294
F,65,1.70495636,92.80895826
F,67,1.739042322,73.86187641
F,14,1.64381083,69.97121273
female,54,1.59152819,130.9054319
M,15,1.764691179,107.6247573
M,70,1.762342428,39.01841041
M,19,1.857908132,103.535603
F,40,1.660839199,98.13464864
M,59,1.768255061,100.5537922
M,43,1.719658785,92.23016478
M,48,1.788850333,79.3522389
M,22,1.776655504,86.78713471
M,47,1.80698373,93.84764742
M,42,1.769164992,77.0053462
M,21,1.775430722,97.37421439
F,68,1.677178052,86.32211538
M,48,1.905310311,82.45806909
F,36,1.686750992,69.1663733
M,29,1.712990635,106.5147853
M,64,1.765932179,101.4447613
M,15,1.52189499,60.20744309
F,61,1.727761843,75.25721894
M,37,1.709386305,74.15510333
M,70,1.76654989,98.00447734
F,43,1.620180245,66.82314532
M,20,1.74077943,91.88699354
F,20,1.630435087,67.14835146
M,22,1.918108183,88.19431973
M,17,1.717910636,92.817635
M,60,1.747249169,105.0371842
F,22,1.676936263,91.10030203
F,21,1.590139376,64.9302853
F,15,1.804751539,87.35402263
female,48,1.56559288,122.3104732
M,67,1.756003258,92.09340619
M,51,1.664810903,91.42366716
M,18,1.733231388,80.63817593
M,39,1.668718758,124.4250075
F,28,1.63083303,72.6779999
M,53,1.704484047,101.0675871
M,39,1.737281407,81.13362691
M,52,1.773086581,91.49161645
F,44,1.713656723,61.13895181
M,40,1.533170753,33.65766485
F,15,1.723861237,72.81763341
F,14,1.606098834,81.21376055
F,59,1.688189901,71.26243746
F,60,1.624608584,90.36857642
F,56,1.717403937,74.91580537
F,62,1.615751186,55.83969423
M,69,1.85175918,106.2221855
M,45,1.853668319,111.2589056
M,16,1.738360228,88.58593154
M,69,1.681149204,35.50386271
M,27,1.80850524,87.61178358
female,22,1.784554722,220.1520546
M,16,1.758915017,64.0444054
M,62,1.72075785,75.5680772
F,44,1.744133551,46.58002362
M,33,1.791518717,85.27564653
F,46,1.549497428,52.56060897
M,66,1.936585946,66.93926528
M,49,1.820956195,99.90126504
M,61,1.870581779,104.1762991
F,41,1.717077202,90.24241122
M,50,1.641445848,86.67915818
F,45,1.559869013,48.9859692
female,31,1.612759382,156.1807762
M,63,1.847538827,63.51481057
F,52,1.551222563,53.70432813
M,15,1.805002305,113.8158531
F,67,1.629324572,89.53979219
M,19,1.935111497,108.5747939
M,42,1.822358453,91.42126156
M,17,1.85082585,111.4898866
M,52,1.688781299,67.2100628
F,29,1.656755273,105.2090567
F,27,1.580021006,44.66500126
M,44,1.728129702,56.15745388
F,27,1.62019974,63.91905137
M,19,1.80430194,78.98937591
F,58,1.571225003,69.15153675
M,47,1.769143715,42.53016212
F,27,1.729094133,95.2881088
F,16,1.665682835,61.03522059
female,57,1.727205254,126.0389676
female,60,1.811134768,196.4779629
M,23,1.8298972,92.35833213
F,20,1.748532499,80.67663481
female,22,1.653509945,217.2420774
M,56,1.760355019,74.00693414
F,25,1.702424697,88.23410535
M,35,1.829988864,66.97546055
M,62,1.735279104,65.13151227
F,38,1.628162192,75.00510665
F,44,1.592274267,85.31029681
F,37,1.588925315,62.8084588
female,68,1.630866642,162.4510447
F,47,1.68538605,99.32348696
F,14,1.783478604,104.4641569
M,33,1.792371076,84.6667961
F,67,1.749737834,92.68399289
M,67,1.551622168,71.72510719
F,15,1.628376066,87.93374686
M,18,1.750278277,76.64998943
M,54,1.831320749,85.37409522
female,69,1.509036648,167.088351
M,70,1.59746044,89.57583264
M,47,1.660320066,85.20686289
M,47,1.768858735,82.82889927
M,14,1.632554508,94.38778416
F,56,1.621013739,64.17797957
F,63,1.576271544,101.1082732
M,32,1.821672443,99.58427738
M,15,1.864492912,100.1353618
M,69,1.782626512,92.71347515
M,40,1.826502348,88.32104089
F,57,1.792866141,89.50871824
F,54,1.639367079,72.41493532
M,46,1.653793271,77.22659355
F,21,1.616012052,52.25818379
F,46,1.62701459,86.3749549
M,54,1.918406865,90.10008749
F,41,1.686974601,109.2814684
M,59,1.634681182,84.17412035
F,54,1.661235566,85.11358314
F,34,1.70778487,79.32720617
F,15,1.645785558,88.9980606
F,14,1.604826403,52.03683092
F,15,1.518549052,67.27088766
F,51,1.657774854,72.31481052
F,15,1.625169144,70.06102019
F,68,1.59114871,36.2322036
F,50,1.674003138,91.43273312
F,33,1.741458001,114.8117892
male,67,1.845597567,206.8535314
F,48,1.597921328,72.82404957
M,54,1.794948165,110.7184953
F,30,1.689295423,90.4401003
M,49,1.709477866,86.11613643
M,31,1.805888999,92.05240977
M,27,1.685942703,67.09167539
male,33,1.878977106,204.9068625
F,23,1.737360734,91.67840277
M,51,1.724631807,58.51377448
F,66,1.700130449,74.84049612
female,25,1.750914483,156.2203073
female,55,1.696326492,231.4771299
M,58,1.790310566,127.2098947
M,48,1.840349044,79.8365605
M,40,1.84559075,99.89945342
M,38,1.65006042,112.3167049
M,40,1.756997875,94.21404456
F,27,1.687868093,74.47893797
F,64,1.539625409,52.05273619
M,38,1.723179616,72.77200522
F,54,1.61620487,65.95476133
F,31,1.562612999,81.03391275
F,42,1.589534923,65.86111301
M,59,1.690206296,90.06217795
M,19,1.789805515,74.45213017
